Unnamed: 0,title,channelId,thumbnailUrl,videoId,type_video,viewCount,subscriberCount,videoCount,keywords,views/subscriber
1301,My New Tesla Model 3 Performance!,UCIrrRLyFMVmmL9NDAU2obJA,https://i.ytimg.com/vi/nhth7mKxU-Q/mqdefault.jpg,nhth7mKxU-Q,normal,457888734,2070000,1138,"SuperSaf ""SuperSaf TV"" Tech Android Apple Samsung iPad iPhone Galaxy Sony ""Camera Comparison"" ""Best Tech"" MKBHD UnboxTherapy ""UK Tech""",221.20228695652173
1302,Unboxing The iPhone XS Max &amp; XR Models,UCIrrRLyFMVmmL9NDAU2obJA,https://i.ytimg.com/vi/9yxw2lJOg84/mqdefault.jpg,9yxw2lJOg84,normal,457888734,2070000,1138,"SuperSaf ""SuperSaf TV"" Tech Android Apple Samsung iPad iPhone Galaxy Sony ""Camera Comparison"" ""Best Tech"" MKBHD UnboxTherapy ""UK Tech""",221.20228695652173
1303,Samsung Galaxy Z Flip UNBOXING,UCIrrRLyFMVmmL9NDAU2obJA,https://i.ytimg.com/vi/XtGWv38pfdk/mqdefault.jpg,XtGWv38pfdk,normal,457888734,2070000,1138,"SuperSaf ""SuperSaf TV"" Tech Android Apple Samsung iPad iPhone Galaxy Sony ""Camera Comparison"" ""Best Tech"" MKBHD UnboxTherapy ""UK Tech""",221.20228695652173
1304,HTC U Ultra UNBOXING,UCIrrRLyFMVmmL9NDAU2obJA,https://i.ytimg.com/vi/5p6OoLiPWSQ/mqdefault.jpg,5p6OoLiPWSQ,normal,457888734,2070000,1138,"SuperSaf ""SuperSaf TV"" Tech Android Apple Samsung iPad iPhone Galaxy Sony ""Camera Comparison"" ""Best Tech"" MKBHD UnboxTherapy ""UK Tech""",221.20228695652173
1305,The iPhone 11 Pro Cameras Just Got Even Better...,UCIrrRLyFMVmmL9NDAU2obJA,https://i.ytimg.com/vi/KJdc8Si3A-k/mqdefault.jpg,KJdc8Si3A-k,normal,457888734,2070000,1138,"SuperSaf ""SuperSaf TV"" Tech Android Apple Samsung iPad iPhone Galaxy Sony ""Camera Comparison"" ""Best Tech"" MKBHD UnboxTherapy ""UK Tech""",221.20228695652173
1306,Epic NOKIA Unboxing,UCIrrRLyFMVmmL9NDAU2obJA,https://i.ytimg.com/vi/GZzUbAW7k_w/mqdefault.jpg,GZzUbAW7k_w,normal,457888734,2070000,1138,"SuperSaf ""SuperSaf TV"" Tech Android Apple Samsung iPad iPhone Galaxy Sony ""Camera Comparison"" ""Best Tech"" MKBHD UnboxTherapy ""UK Tech""",221.20228695652173
1307,$5000 Mystery Box - Unboxing Time 27,UCIrrRLyFMVmmL9NDAU2obJA,https://i.ytimg.com/vi/CEBiRu5IRWM/mqdefault.jpg,CEBiRu5IRWM,normal,457888734,2070000,1138,"SuperSaf ""SuperSaf TV"" Tech Android Apple Samsung iPad iPhone Galaxy Sony ""Camera Comparison"" ""Best Tech"" MKBHD UnboxTherapy ""UK Tech""",221.20228695652173
1308,LG G4 vs Samsung Galaxy S6 Speed Test | SuperSaf TV,UCIrrRLyFMVmmL9NDAU2obJA,https://i.ytimg.com/vi/iwr3OGizXVY/mqdefault.jpg,iwr3OGizXVY,normal,457888734,2070000,1138,"SuperSaf ""SuperSaf TV"" Tech Android Apple Samsung iPad iPhone Galaxy Sony ""Camera Comparison"" ""Best Tech"" MKBHD UnboxTherapy ""UK Tech""",221.20228695652173
1309,OnePlus 6 vs iPhone X SPEED Test,UCIrrRLyFMVmmL9NDAU2obJA,https://i.ytimg.com/vi/ftnNsXFS5q4/mqdefault.jpg,ftnNsXFS5q4,normal,457888734,2070000,1138,"SuperSaf ""SuperSaf TV"" Tech Android Apple Samsung iPad iPhone Galaxy Sony ""Camera Comparison"" ""Best Tech"" MKBHD UnboxTherapy ""UK Tech""",221.20228695652173
1310,Samsung Galaxy S6/S6 Edge vs Samsung Galaxy Note 4 | SuperSaf TV,UCIrrRLyFMVmmL9NDAU2obJA,https://i.ytimg.com/vi/ucoyMNjquQc/mqdefault.jpg,ucoyMNjquQc,normal,457888734,2070000,1138,"SuperSaf ""SuperSaf TV"" Tech Android Apple Samsung iPad iPhone Galaxy Sony ""Camera Comparison"" ""Best Tech"" MKBHD UnboxTherapy ""UK Tech""",221.20228695652173
1311,The Truth about the 16&quot; MacBook Pro: One Month Later,UCIrrRLyFMVmmL9NDAU2obJA,https://i.ytimg.com/vi/E92TnPdDgEU/mqdefault.jpg,E92TnPdDgEU,normal,457888734,2070000,1138,"SuperSaf ""SuperSaf TV"" Tech Android Apple Samsung iPad iPhone Galaxy Sony ""Camera Comparison"" ""Best Tech"" MKBHD UnboxTherapy ""UK Tech""",221.20228695652173
1312,OnePlus 5T vs Razer Phone SPEED Test,UCIrrRLyFMVmmL9NDAU2obJA,https://i.ytimg.com/vi/ADQkj79NqiQ/mqdefault.jpg,ADQkj79NqiQ,normal,457888734,2070000,1138,"SuperSaf ""SuperSaf TV"" Tech Android Apple Samsung iPad iPhone Galaxy Sony ""Camera Comparison"" ""Best Tech"" MKBHD UnboxTherapy ""UK Tech""",221.20228695652173
1313,iPhone 11 (2019) NEW Design,UCIrrRLyFMVmmL9NDAU2obJA,https://i.ytimg.com/vi/_TTN8Vr3Iss/mqdefault.jpg,_TTN8Vr3Iss,normal,457888734,2070000,1138,"SuperSaf ""SuperSaf TV"" Tech Android Apple Samsung iPad iPhone Galaxy Sony ""Camera Comparison"" ""Best Tech"" MKBHD UnboxTherapy ""UK Tech""",221.20228695652173
1314,realme GT - A Real Flagship Killer?,UCIrrRLyFMVmmL9NDAU2obJA,https://i.ytimg.com/vi/lWCfNN0zmN8/mqdefault.jpg,lWCfNN0zmN8,normal,457888734,2070000,1138,"SuperSaf ""SuperSaf TV"" Tech Android Apple Samsung iPad iPhone Galaxy Sony ""Camera Comparison"" ""Best Tech"" MKBHD UnboxTherapy ""UK Tech""",221.20228695652173
1315,OnePlus 6T vs iPhone XS Max,UCIrrRLyFMVmmL9NDAU2obJA,https://i.ytimg.com/vi/x0Tr9LvEa2Y/mqdefault.jpg,x0Tr9LvEa2Y,normal,457888734,2070000,1138,"SuperSaf ""SuperSaf TV"" Tech Android Apple Samsung iPad iPhone Galaxy Sony ""Camera Comparison"" ""Best Tech"" MKBHD UnboxTherapy ""UK Tech""",221.20228695652173
1316,Sonos Ace Over-Ear Headphones Hands-On &amp; First Listen!,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/j00c5MF37Yc/mqdefault.jpg,j00c5MF37Yc,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1317,"iPhone 13 Leaks, New Black Apple Pencil, 5G iPad Pro with Mini LED &amp; More!",UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/CqRuHSGJP2Q/mqdefault.jpg,CqRuHSGJP2Q,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1318,AirPods Max Available for $549! Here&#39;s Everything YOU Need to Know!,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/6C3S8iH36vs/mqdefault.jpg,6C3S8iH36vs,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1319,Cheaper Apple Displays Are Finally Coming,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/TgLfp-xFhYE/mqdefault.jpg,TgLfp-xFhYE,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1320,"tvOS 14 Hands On: Picture in Picture, Audio Sharing, Home App, &amp; More!",UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/SMhWU5BJ8Mk/mqdefault.jpg,SMhWU5BJ8Mk,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1321,iPadOS 15 Multitasking is Much Easier!,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/Rmjp8s-6SuQ/mqdefault.jpg,Rmjp8s-6SuQ,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1322,"CES Day 3 Roundup (Rollable OLED TV, Electric Air Taxi, and More)",UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/XoF_J68gjkY/mqdefault.jpg,XoF_J68gjkY,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1323,Hands-On with Apple Arcade!,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/e6Ff-Vm2Wyw/mqdefault.jpg,e6Ff-Vm2Wyw,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1324,5 VERY Useful Mac Apps You Should Check Out (February 2021),UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/Tvk3nL1jflE/mqdefault.jpg,Tvk3nL1jflE,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1325,New Apple Music Sing Feature &amp; Advanced iCloud Protection in iOS 16.2,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/dV6VnT2eoUE/mqdefault.jpg,dV6VnT2eoUE,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1326,WWDC Hardware Surprise | New 2022 MacBook Air,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/nnDOz3wdoJI/mqdefault.jpg,nnDOz3wdoJI,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1327,New iPhone 15 Pro Leaks: Should You Upgrade?,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/DDPVsS0G5q4/mqdefault.jpg,DDPVsS0G5q4,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1328,"What to Expect at WWDC 2020: New iMac, iOS 14, macOS 10.16, &amp; More",UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/Q9SSItLOmCg/mqdefault.jpg,Q9SSItLOmCg,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1329,M2 MacBook Air Review // Apple&#39;s Best Laptop,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/y_VVEQYTaZc/mqdefault.jpg,y_VVEQYTaZc,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1330,macOS Big Sur: 8 Tips for Getting Started!,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/rTMMuGKd-T8/mqdefault.jpg,rTMMuGKd-T8,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1331,New AirPods 3 vs AirPods Pro,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/rXQBsaVKDUg/mqdefault.jpg,rXQBsaVKDUg,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1332,"M1 Pro MacBook Pro Unboxing: Wow, This Thing is Amazing!",UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/43U-q3QOCi0/mqdefault.jpg,43U-q3QOCi0,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1333,Apple Watch Series 6 - Everything You Need to Know!,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/KPh1ig7-AJ0/mqdefault.jpg,KPh1ig7-AJ0,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1334,2020 13&quot; MacBook Pro Hands-On: Here&#39;s What&#39;s New!,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/Xbwi_1fwpoM/mqdefault.jpg,Xbwi_1fwpoM,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1335,Fake AirPods Pro for Only $95?,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/gL5u09LDzik/mqdefault.jpg,gL5u09LDzik,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1336,"iOS 14.2 Top Features: Music Recognition, Redesigned Now Playing, &amp; More!",UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/vbT22cak4zs/mqdefault.jpg,vbT22cak4zs,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1337,Apple Watch Series 5: What&#39;s New?,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/tbymbh2nA-4/mqdefault.jpg,tbymbh2nA-4,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1338,What&#39;s New in watchOS 3,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/-VbdMnJ6ers/mqdefault.jpg,-VbdMnJ6ers,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1339,Apple Watch Series 8 HUGE Changes Coming (for real this time?),UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/C1LMNEw6OJk/mqdefault.jpg,C1LMNEw6OJk,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1340,Beats Solo Buds: $80 AirPods Alternatives!,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/n8qdEm4Zzq4/mqdefault.jpg,n8qdEm4Zzq4,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1341,Top Apple HomeKit Accessories You Can Buy,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/JMG1jxCqKyE/mqdefault.jpg,JMG1jxCqKyE,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1342,iPadOS 16: It’s Finally Here!,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/RauehJ2NCrs/mqdefault.jpg,RauehJ2NCrs,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1343,Apple&#39;s Universal Control Is Here &amp; It&#39;s Amazing 🤯,UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/V7qhOo_jR2Y/mqdefault.jpg,V7qhOo_jR2Y,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
1344,"watchOS 7 New Features: Sleep App, Watch Face Sharing, Handwashing &amp; More!",UCaFGDBmGK_jw66u3av2Ysjw,https://i.ytimg.com/vi/Ij5XHq1yxmw/mqdefault.jpg,Ij5XHq1yxmw,normal,169479829,547000,1438,"macrumors ""mac rumors"" apple ""apple rumors"" ""apple products"" ""macrumors iphone"" ""apple product review"" ""macrumors buying guide"" ""apple buying guide"" ""apple reviews"" ""iphone review"" ""apple watch review"" ""macbook review"" ""new apple products"" ""best apple products"" ""all apple products"" ""apple iphone"" ""apple tv reviews"" ""apple product unboxing"" ""ios update"" ""ios new features"" ""apple vs samsung"" ""iphone vs samsung"" ""laptop reviews"" ""tech reviews"" ""in depth tech reviews"" iphone ""apple watch"" macbook",309.83515356489943
